Date,Open,High,Low,Close
12/17/2018,110960,111010,110940,110980
12/17/2018,110990,111030,110960,111030
12/17/2018,111020,111050,110950,110960
12/17/2018,110960,111010,110940,110950
12/17/2018,110940,110970,110940,110940
12/17/2018,110960,110990,110940,110970
12/17/2018,110970,110980,110920,110960
12/17/2018,110960,110960,110940,110940
12/17/2018,110940,110950,110910,110930
12/17/2018,110930,110980,110930,110950
12/17/2018,110940,110950,110930,110940
12/17/2018,110930,110950,110920,110930
12/17/2018,110940,110940,110870,110890
12/17/2018,110890,110920,110870,110920
12/17/2018,110920,110920,110890,110890
12/17/2018,110890,110890,110840,110880
12/17/2018,110870,110910,110860,110900
12/17/2018,110900,110920,110890,110900
12/17/2018,110900,111020,110900,110990
12/17/2018,110980,111030,110980,111010
12/17/2018,111010,111030,111000,111030
12/17/2018,111030,111090,111010,111080
12/17/2018,111080,111120,111060,111080
12/17/2018,111090,111110,111050,111050
12/17/2018,111050,111060,111010,111020
12/17/2018,111010,111030,110980,110980
12/17/2018,110980,111000,110960,110990
12/17/2018,110990,111020,110950,111000
12/17/2018,111000,111040,110990,111020
12/17/2018,111010,111020,110980,110980
12/17/2018,110980,111010,110980,111010
12/17/2018,110990,110990,110900,110940
12/17/2018,110930,110930,110850,110860
12/17/2018,110860,110860,110800,110850
12/17/2018,110850,110900,110830,110880
12/17/2018,110880,110890,110850,110850
12/17/2018,110850,110890,110840,110860
12/17/2018,110860,110880,110820,110830
12/17/2018,110850,110880,110840,110850
12/17/2018,110840,110880,110820,110870
12/17/2018,110860,110900,110860,110860
12/17/2018,110850,110890,110840,110870
12/17/2018,110880,110890,110820,110840
12/17/2018,110840,110840,110810,110820
12/17/2018,110810,110810,110760,110800
12/17/2018,110790,110820,110770,110810
12/17/2018,110800,110830,110790,110810
12/17/2018,110810,110830,110800,110820
12/17/2018,110820,110820,110800,110820
12/17/2018,110820,110830,110800,110820
12/17/2018,110810,110840,110810,110840
12/17/2018,110820,110860,110820,110840
12/17/2018,110830,110830,110810,110810
12/17/2018,110820,110820,110790,110790
12/17/2018,110790,110790,110740,110740
12/17/2018,110740,110750,110710,110720
12/17/2018,110720,110770,110680,110700
12/17/2018,110710,110720,110570,110670
12/17/2018,110670,110680,110580,110610
12/17/2018,110610,110610,110540,110550
12/17/2018,110550,110590,110550,110570
12/17/2018,110570,110610,110550,110600
12/17/2018,110610,110630,110590,110610
12/17/2018,110610,110640,110590,110610
12/17/2018,110600,110630,110590,110590
12/17/2018,110580,110620,110570,110580
12/17/2018,110570,110640,110560,110640
12/17/2018,110640,110650,110610,110640
12/17/2018,110650,110650,110630,110650
12/17/2018,110630,110660,110610,110630
12/17/2018,110630,110640,110570,110590
12/17/2018,110580,110620,110570,110610
12/17/2018,110610,110640,110590,110590
12/17/2018,110590,110610,110570,110580
12/17/2018,110580,110660,110570,110650
12/17/2018,110640,110710,110640,110680
12/17/2018,110680,110680,110620,110660
12/17/2018,110660,110680,110640,110670
12/17/2018,110670,110690,110660,110680
12/17/2018,110690,110700,110670,110680
12/17/2018,110680,110680,110640,110660
12/17/2018,110660,110670,110610,110610
12/17/2018,110630,110630,110580,110610
12/17/2018,110610,110630,110600,110630
12/17/2018,110630,110730,110630,110720
12/17/2018,110710,110730,110690,110710
12/17/2018,110710,110730,110700,110700
12/17/2018,110700,110710,110660,110660
12/17/2018,110660,110680,110630,110640
12/17/2018,110650,110650,110620,110630
12/17/2018,110620,110640,110600,110610
12/17/2018,110620,110670,110580,110670
12/17/2018,110670,110680,110650,110660
12/17/2018,110650,110660,110630,110630
12/17/2018,110620,110620,110560,110560
12/17/2018,110580,110580,110390,110450
12/17/2018,110440,110530,110440,110510
12/17/2018,110520,110520,110430,110440
12/17/2018,110430,110470,110400,110470
12/17/2018,110460,110480,110440,110450
12/17/2018,110450,110480,110410,110480
12/17/2018,110480,110490,110440,110470
12/17/2018,110470,110560,110470,110540
12/17/2018,110540,110570,110530,110550
12/17/2018,110560,110590,110520,110550
12/17/2018,110560,110560,110500,110510
12/17/2018,110510,110520,110450,110490
12/17/2018,110500,110500,110440,110460
12/17/2018,110450,110460,110400,110430
12/17/2018,110420,110510,110410,110470
12/17/2018,110470,110490,110440,110480
12/17/2018,110470,110490,110400,110410
12/17/2018,110400,110480,110400,110460
12/17/2018,110460,110550,110440,110550
12/17/2018,110540,110560,110520,110550
12/17/2018,110540,110550,110490,110530
12/17/2018,110500,110530,110450,110530
12/17/2018,110540,110580,110530,110570
12/17/2018,110560,110570,110510,110560
12/17/2018,110550,110550,110510,110520
12/17/2018,110510,110520,110480,110490
12/17/2018,110480,110510,110470,110470
12/17/2018,110460,110490,110450,110480
12/17/2018,110490,110510,110480,110500
12/17/2018,110500,110500,110440,110450
12/17/2018,110450,110470,110410,110420
12/17/2018,110420,110450,110340,110340
12/17/2018,110340,110400,110340,110390
12/17/2018,110390,110430,110360,110380
12/17/2018,110370,110410,110360,110380
12/17/2018,110390,110410,110360,110370
12/17/2018,110390,110420,110360,110410
12/17/2018,110400,110430,110380,110420
12/17/2018,110420,110460,110400,110420
12/17/2018,110420,110430,110420,110420
12/17/2018,110420,110480,110410,110460
12/17/2018,110460,110460,110430,110430
12/17/2018,110440,110440,110370,110400
12/17/2018,110400,110400,110290,110340
12/17/2018,110340,110350,110270,110330
12/17/2018,110320,110350,110290,110340
12/17/2018,110350,110400,110310,110350
12/17/2018,110350,110450,110330,110450
12/17/2018,110450,110460,110430,110440
12/17/2018,110440,110460,110380,110380
12/17/2018,110390,110430,110380,110410
12/17/2018,110410,110440,110390,110400
12/17/2018,110400,110440,110400,110430
12/17/2018,110440,110450,110380,110380
12/17/2018,110380,110430,110370,110400
12/17/2018,110380,110390,110340,110380
12/17/2018,110390,110390,110320,110320
12/17/2018,110320,110320,110290,110290
12/17/2018,110290,110460,110250,110400
12/17/2018,110390,110420,110370,110410
12/17/2018,110420,110420,110360,110370
12/17/2018,110380,110390,110330,110350
12/17/2018,110360,110360,110250,110270
12/17/2018,110260,110300,110220,110250
12/17/2018,110260,110340,110260,110330
12/17/2018,110320,110350,110310,110320
12/17/2018,110330,110360,110290,110360
12/17/2018,110360,110380,110320,110350
12/17/2018,110350,110380,110350,110350
12/17/2018,110340,110350,110290,110290
12/17/2018,110290,110300,110230,110300
12/17/2018,110300,110340,110260,110330
12/17/2018,110340,110350,110270,110310
12/17/2018,110300,110330,110250,110320
12/17/2018,110300,110350,110300,110330
12/17/2018,110330,110330,110300,110310
12/17/2018,110320,110350,110310,110340
12/17/2018,110330,110350,110290,110290
12/17/2018,110320,110340,110310,110310
12/17/2018,110310,110320,110290,110290
12/17/2018,110300,110310,110250,110260
12/17/2018,110260,110290,110240,110290
12/17/2018,110290,110300,110270,110270
12/17/2018,110290,110300,110240,110260
12/17/2018,110260,110320,110260,110300
12/17/2018,110310,110370,110310,110360
12/17/2018,110350,110390,110330,110350
12/17/2018,110360,110390,110350,110380
12/17/2018,110380,110400,110360,110390
12/17/2018,110390,110410,110340,110340
12/17/2018,110360,110380,110350,110360
12/17/2018,110360,110410,110340,110350
12/17/2018,110350,110420,110340,110400
12/17/2018,110400,110400,110350,110350
12/17/2018,110360,110360,110310,110330
12/17/2018,110340,110340,110280,110280
12/17/2018,110280,110370,110280,110370
12/17/2018,110360,110450,110350,110440
12/17/2018,110440,110510,110410,110440
12/17/2018,110450,110470,110410,110440
12/17/2018,110440,110440,110350,110380
12/17/2018,110370,110400,110360,110400
12/17/2018,110380,110400,110320,110340
12/17/2018,110330,110370,110320,110360
12/17/2018,110340,110410,110330,110370
12/17/2018,110370,110370,110320,110350
12/17/2018,110360,110370,110340,110350
12/17/2018,110340,110360,110310,110330
12/17/2018,110330,110330,110260,110290
12/17/2018,110300,110300,110230,110240
12/17/2018,110250,110290,110220,110250
12/17/2018,110250,110260,110180,110190
12/17/2018,110190,110220,110160,110190
12/17/2018,110190,110190,110140,110180
12/17/2018,110160,110170,110110,110150
12/17/2018,110170,110190,110150,110180
12/17/2018,110190,110200,110120,110140
12/17/2018,110150,110150,110100,110120
12/17/2018,110130,110160,110080,110130
12/17/2018,110130,110160,110120,110120
12/17/2018,110120,110130,110100,110100
12/17/2018,110120,110140,110090,110100
12/17/2018,110110,110160,110100,110160
12/17/2018,110160,110230,110150,110210
12/17/2018,110200,110200,110160,110160
12/17/2018,110180,110210,110170,110190
12/17/2018,110160,110170,110140,110170
12/17/2018,110150,110160,110130,110140
12/17/2018,110140,110140,110080,110090
12/17/2018,110090,110100,109980,109990
12/17/2018,110000,110020,109970,110020
12/17/2018,110010,110060,110010,110060
12/17/2018,110050,110060,110010,110020
12/17/2018,110020,110040,109980,109990
12/17/2018,109990,110040,109980,110020
12/17/2018,110010,110060,109950,109950
